genus,href,title,caption,author
Clavicaudatus clavidaudatus,https://www.wur.nl/upload_mm/8/7/e/b8612dfb-20bd-4ef5-ada6-6ccc4d1bafca_Nygolaimus%20clavidaudatus%20vulva%2C%20vagina.jpg,Clavicaudatus clavidaudatus: vulva and vagina (not sclerotized) ,Clavicaudatus clavidaudatus: vulva and vagina (not sclerotized),Hanny van Megen
Clavicaudatus clavidaudatus,https://www.wur.nl/upload_mm/f/a/9/c8851f17-9413-4d51-bdba-5a61a2009660_Nygolaimus%20clavidaudatus%20anale%20opening%2C%20staartpunt%20spatelvormig.jpg,Clavicaudatus clavidaudatus: clavate shaped tail ,Clavicaudatus clavidaudatus: clavate shaped tail,Hanny van Megen
Clavicaudatus clavidaudatus,https://www.wur.nl/upload_mm/b/3/2/6fe9655a-ce53-4ce7-8014-95e421deb227_Nygolaimus%20clavidaudatus%20rectum%20tot%20in%20de%20dorsale%20lichaamshelft.jpg,Clavicaudatus clavidaudatus: long rectum visible in tail region,Clavicaudatus clavidaudatus: long rectum visible in tail region,Hanny van Megen
"Clavicaudoides trophurus Heyns, 1968",,,,Hanny van Megen
"Clavicaudoides trophurus Heyns, 1968",https://www.wur.nl/upload_mm/2/3/4/4e71bb7b-d952-4cc5-a51e-a42529326b6c_Nygolaimus%20trophurus%20overzicht%20slokdarm.jpg,Clavicaudoides trophurus: anterior body part ,Clavicaudoides trophurus: anterior body part,Hanny van Megen
"Clavicaudoides trophurus Heyns, 1968",https://www.wur.nl/upload_mm/b/c/8/b4c86b8d-52d4-4d87-aaf1-6328bd0109d9_Nygolaimus%20trophurus%20overzicht%20staart.jpg,Clavicaudoides trophurus: posterior body part ,Clavicaudoides trophurus: posterior body part,Hanny van Megen
"Clavicaudoides trophurus Heyns, 1968",https://www.wur.nl/upload_mm/6/e/1/2e74d7ac-519d-49ed-8720-5242feff716f_Nygolaimus%20trophurus%20mondholte%2Clipstreek%20niet%20afgezet.jpg,Clavicaudoides trophurus: head with continuous lip region ,Clavicaudoides trophurus: head with continuous lip region,Hanny van Megen
"Clavicaudoides trophurus Heyns, 1968",https://www.wur.nl/upload_mm/4/3/b/5a8d9750-5499-4f80-a565-e1d018bf78d5_Nygolaimus%20trophurus%20tand%2Cged.%20slokdarm%2C%20juv.%20met%202e%20tand.jpg,Clavicaudoides trophurus: head with deltoid tooth and part of the pharynx ,Clavicaudoides trophurus: head with deltoid tooth and part of the pharynx,Hanny van Megen
"Clavicaudoides trophurus Heyns, 1968",https://www.wur.nl/upload_mm/7/2/8/bf0f19a3-6108-40be-bb4a-0e8dcbe59828_Nygolaimus%20trophurus%20slokdarmbasis.jpg,Clavicaudoides trophurus: pharynx-intestine region ,Clavicaudoides trophurus: pharynx-intestine region,Hanny van Megen
"Clavicaudoides trophurus Heyns, 1968",https://www.wur.nl/upload_mm/4/b/4/40710bc4-b834-4403-9ad5-6d6ba1887ee9_Nygolaimus%20trophurus%20anale%20opening%2C%20cuticula%20op%20staart%208%2C6%20um%202tif.jpg,Clavicaudoides trophurus: tail region with prerectum and thick cuticle layer at terminus ,Clavicaudoides trophurus: tail region with prerectum and thick cuticle layer at terminus,Hanny van Megen
Criconemoides decipiens,,,,Hanny van Megen
Cruznema tripartitum,,,,Hanny van Megen
Cruznema tripartitum,https://www.wur.nl/upload_mm/9/a/4/f8e75603-e409-498c-9b03-16f263bc66b7_Cruznema%20female%20overview.jpg,Cruznema (female),Cruznema (female),Hanny van Megen
Cruznema tripartitum,https://www.wur.nl/upload_mm/1/a/2/6f876a44-9207-48eb-99f4-8d81961329c5_Cruznema%20female%20head.jpg,Cruznema (female): head region,Cruznema (female): head region,Hanny van Megen
Cruznema tripartitum,https://www.wur.nl/upload_mm/8/8/3/e04df9a5-42aa-48a5-bdf0-050a7c2e8f9a_Cruznema%20female%20papiles.jpg,Cruznema (female): papillae,Cruznema (female): papillae,Hanny van Megen
Cruznema tripartitum,https://www.wur.nl/upload_mm/f/2/6/0758f324-4a41-449e-b43a-8b746b0f7185_Cruznema%20female%20medium%20bulb.jpg,Cruznema (female): median bulb,Cruznema (female): median bulb,Hanny van Megen
Cruznema tripartitum,https://www.wur.nl/upload_mm/7/1/f/0aa95eb6-4c66-4e0e-8094-41f709058a5a_Cruznema%20female%20basal%20bulb.jpg,Cruznema (female): basal bulb,Cruznema (female): basal bulb,Hanny van Megen
Cruznema tripartitum,https://www.wur.nl/upload_mm/2/1/0/adc136a4-461f-4f73-a1fb-63a0ba40e9c2_Cruznema%20female%20larvae%20inside.jpg,Cruznema (female): larvae inside (viva pary),Cruznema (female): larvae inside (viva pary),Hanny van Megen
Cruznema tripartitum,https://www.wur.nl/upload_mm/b/5/d/f168622d-8ccc-4946-8ea6-f9b4afe799d1_Cruznema%20vulva.jpg,Cruznema (female): vulva,Cruznema (female): vulva,Hanny van Megen
Cruznema tripartitum,https://www.wur.nl/upload_mm/7/7/e/8d7c5970-a9bc-424a-b6a1-3ec9c916f715_Cruznema%20female%20cuticula.jpg,Cruznema (female): cuticle,Cruznema (female): cuticle,Hanny van Megen
Cruznema tripartitum,https://www.wur.nl/upload_mm/9/a/5/5d676362-4ce3-48cc-b727-abd47304681b_Cruznema%20female%20tail.jpg,Cruznema (female): tail,Cruznema (female): tail,Hanny van Megen
Cruznema tripartitum,https://www.wur.nl/upload_mm/3/a/5/7c3fd318-af03-45f3-ab1d-6d7f3c00b39c_Cruznema%20male%20overview.jpg,Cruznema (male),Cruznema (male),Hanny van Megen
Cruznema tripartitum,https://www.wur.nl/upload_mm/1/e/d/2a54c3a6-63f9-4bf2-a10c-99d8494b63ea_Cruznema%20mail%20head2.jpg,Cruznema (male): head region,Cruznema (male): head region,Hanny van Megen
Cruznema tripartitum,https://www.wur.nl/upload_mm/2/1/9/569d20de-fd57-4afa-8353-3663bb79814d_Cruznema%20mail%20medium%20and%20basal%20bulbs.jpg,Cruznema (male): median and basal bulb,Cruznema (male): median and basal bulb,Hanny van Megen
Cruznema tripartitum,https://www.wur.nl/upload_mm/e/9/e/01f41f17-6054-45c9-8357-9122cfcb6440_Cruznema%20mail%20bursa%20ribs.jpg,Cruznema (male): bursal ribs,Cruznema (male): bursal ribs,Hanny van Megen
Cruznema tripartitum,https://www.wur.nl/upload_mm/f/1/5/bf9b1620-a5ab-44fc-b1a1-58124249696a_Cruznema%20male%20tail.jpg,Cruznema (male): tail,Cruznema (male): tail,Hanny van Megen
Cruznema tripartitum,https://www.wur.nl/upload_mm/c/5/3/086dffac-9b4c-4c62-a2c6-d92305d1cb53_Cruznema%20mail%20bursa.jpg,Cruznema (male): bursal,Cruznema (male): bursal,Hanny van Megen
Desmodora sp.,,,,Hanny van Megen
Desmoscolex,,,,Hanny van Megen
Desmoscolex,https://www.wur.nl/upload_mm/f/8/4/f5c77b50-8736-45d4-9977-a3ea1005ce10_Desmoscolex%20overview%20.jpg,Desmoscolex: overview ,Desmoscolex: overview,Hanny van Megen
Desmoscolex,https://www.wur.nl/upload_mm/9/b/9/6e0db916-1558-4601-843b-f1e3fd47d6ff_Desmoscolex%20head.jpg,Desmoscolex: head region,Desmoscolex: head region,Hanny van Megen
Desmoscolex,https://www.wur.nl/upload_mm/2/5/6/4d73f232-6b2a-4f65-a4ce-b7a77d72f55b_Desmoscolex%20head2.jpg,Desmoscolex: head region,Desmoscolex: head region,Hanny van Megen
Desmoscolex,https://www.wur.nl/upload_mm/f/3/a/ea25f571-ada5-4377-80de-9c4af97a8d65_Desmoscolex%20head3.jpg,Desmoscolex: head region with setae,Desmoscolex: head region with setae,Hanny van Megen
Desmoscolex,https://www.wur.nl/upload_mm/f/a/d/1c699205-fe99-4bd7-a8cc-c35da230f5c9_Desmoscolex%20body3.jpg,Desmoscolex: body,Desmoscolex: body,Hanny van Megen
Desmoscolex,https://www.wur.nl/upload_mm/0/a/3/80c4c253-8f22-41a8-aa42-67fd194f7bfc_Desmoscolex%20body2.jpg,Desmoscolex: body,Desmoscolex: body,Hanny van Megen
Desmoscolex,https://www.wur.nl/upload_mm/b/1/e/07002686-5116-4a8e-b8c7-927c0d4a67cc_Desmoscolex%20body4.jpg,Desmoscolex: body,Desmoscolex: body,Hanny van Megen
Desmoscolex,https://www.wur.nl/upload_mm/8/f/2/c351c6ee-084a-4063-92be-b88329f6a70c_Desmoscolex%20body1.jpg,Desmoscolex: body,Desmoscolex: body,Hanny van Megen
Desmoscolex,https://www.wur.nl/upload_mm/4/5/f/87b0cd36-2fba-42d9-86f3-b83601497d47_Desmoscolex%20tail%20setae.jpg,Desmoscolex: tail setae,Desmoscolex: tail setae,Hanny van Megen
Desmoscolex,https://www.wur.nl/upload_mm/e/1/0/a8e2610d-adc4-40dc-a035-f33ada90c861_Desmoscolex%20tail%20spinneret.jpg,Desmoscolex: tail spinneret,Desmoscolex: tail spinneret,Hanny van Megen
Desmoscolex,https://www.wur.nl/upload_mm/1/0/5/666919bd-39d8-4dbc-917f-77ea49c72435_Desmoscolex%20tail.jpg,Desmoscolex: tail tip,Desmoscolex: tail tip,Hanny van Megen
Desmoscolex,https://www.wur.nl/upload_mm/0/4/e/c4458571-3484-4fa9-801c-90c559c94c92_Desmoscolex%20tail2.jpg,Desmoscolex: tail setae,Desmoscolex: tail setae,Hanny van Megen
Desmoscolex,https://www.wur.nl/upload_mm/4/2/6/b1971f76-b444-4452-baf3-0369a78edf94_Desmoscolex%20tail3.jpg,Desmoscolex: tail setae,Desmoscolex: tail setae,Hanny van Megen
Discolaimus,,,,Hanny van Megen
Discolaimus,https://www.wur.nl/upload_mm/c/0/c/30fc86a2-310c-407b-85b7-099bb6b8bd82_Discolaimus%20major%20overzicht%20slokdarm.jpg,Discolaimus major: head region,Discolaimus major: head region,Hanny van Megen
Discolaimus,https://www.wur.nl/upload_mm/1/7/d/ca4636bf-b095-452f-8e5b-f6dd02ae9c2d_Discolaimus%20major%20overzicht%20staart.jpg,Discolaimus major: tail region,Discolaimus major: tail region,Hanny van Megen
Discolaimus,https://www.wur.nl/upload_mm/5/1/0/51482824-334c-4f88-af05-354405f3037d_Discolaimus%20major%20amphide%2C%20papillen.jpg,"Discolaimus major: amphid, lip with distinct papillae","Discolaimus major: amphid, lip with distinct papillae",Hanny van Megen
Discolaimus,https://www.wur.nl/upload_mm/5/7/f/1d6a7282-a36c-4295-8c58-1fbf17480610_Discolaimus%20major%20amphide.jpg,Discolaimus major: amphid,Discolaimus major: amphid,Hanny van Megen
Discolaimus,https://www.wur.nl/upload_mm/0/a/a/bca85699-2054-4ce2-9a2e-67c46d8755e2_Discolaimus%20major%20liprand%20discusachtig.jpg,Discolaimus major: disc-like lip region,Discolaimus major: disc-like lip region,Hanny van Megen
Discolaimus,https://www.wur.nl/upload_mm/c/f/9/ad1f54d5-9ff5-4be0-ac64-2d6b3d0e4a20_Discolaimus%20major%20papillen.jpg,Discolaimus major: papillae,Discolaimus major: papillae,Hanny van Megen
Discolaimus,https://www.wur.nl/upload_mm/0/0/5/d7d6118d-af75-42e1-87f8-db453ac141f7_Discolaimus%20major%20speer%2C%20liprand.jpg,"Discolaimus major: odontostyle, lip region","Discolaimus major: odontostyle, lip region",Hanny van Megen
Discolaimus,https://www.wur.nl/upload_mm/4/8/b/ca7cad39-f6b8-4348-9ecf-1eb6c0875826_Discolaimus%20major%20speer%2Copening%2Clippen.jpg,Discolaimus major: odontostyle,Discolaimus major: odontostyle,Hanny van Megen
Discolaimus,https://www.wur.nl/upload_mm/0/4/1/3c8fc76f-e3f8-42db-9663-f152111c14c9_Discolaimus%20major%20speeropening%2C%20geleidering.jpg,"Discolaimus major: odontostyle, guiding ring","Discolaimus major: odontostyle, guiding ring",Hanny van Megen
Discolaimus,https://www.wur.nl/upload_mm/b/9/5/00931a08-0e18-4b0d-acba-82dfc9a86798_Discolaimus%20major%20speervoortzetting.jpg,Discolaimus major: spear extension,Discolaimus major: spear extension,Hanny van Megen
Discolaimus,https://www.wur.nl/upload_mm/b/d/c/60c3049e-7fea-401e-9df8-36741848d95b_Discolaimus%20major%20slokdarmbasis.jpg,Discolaimus major: esophagus,Discolaimus major: esophagus,Hanny van Megen
Discolaimus,https://www.wur.nl/upload_mm/2/6/d/3227d9e0-0e42-469a-9fc2-d34bf6bd474f_Discolaimus%20major%20vulva.jpg,Discolaimus major: vulva,Discolaimus major: vulva,Hanny van Megen
Discolaimus,https://www.wur.nl/upload_mm/5/5/b/2004799e-4e52-411b-8287-e95c3b49c5e8_Discolaimus%20major%20anale%20opening%20staartpunt.jpg,Discolaimus major: tail and anal opening,Discolaimus major: tail and anal opening,Hanny van Megen
Dorylaimus stagnalis,,,,Hanny van Megen
Dorylaimus stagnalis,https://www.wur.nl/upload_mm/6/a/9/dc571a47-a381-4bc2-a378-666eb380fc34_Dorylaimus%20stagnalis%20geleidering%2C%20speervoortzetting.jpg,Dorylaimus stagnalis: head region with focus on the guiding ring,Dorylaimus stagnalis: head region with focus on the guiding ring,Hanny van Megen
Dorylaimus stagnalis,https://www.wur.nl/upload_mm/f/0/c/bb0779c3-288d-4997-b1ce-c082ad9983b1_Dorylaimus%20stagnalis%20speer%20met%20opening.jpg,Dorylaimus stagnalis: head region with well developed odontostyle (opening visible),Dorylaimus stagnalis: head region with well developed odontostyle (opening visible),Hanny van Megen
Dorylaimus stagnalis,https://www.wur.nl/upload_mm/f/b/5/1905b65c-c9a3-4e88-a7ae-b9a5036c1f5a_Dorylaimus%20stagnalis%20speervoortzetting.jpg,Dorylaimus stagnalis: head region with focus on spear extension ,Dorylaimus stagnalis: head region with focus on spear extension,Hanny van Megen
Dorylaimus stagnalis,https://www.wur.nl/upload_mm/4/1/4/050f698a-eeb9-43d7-9d9e-b923933b2623_Dorylaimus%20stagnalis%20slokdarmbasis.jpg,Dorylaimus stagnalis: pharynx widened near intestine region ,Dorylaimus stagnalis: pharynx widened near intestine region,Hanny van Megen
Dorylaimus stagnalis,https://www.wur.nl/upload_mm/a/e/d/41449272-bd1c-4d42-bc94-30fa708cc0b0_Dorylaimus%20stagnalis%20juv.%20met%202e%20speer.jpg,Dorylaimus stagnalis: second stylet of a juvenile ,Dorylaimus stagnalis: second stylet of a juvenile,Hanny van Megen
Dorylaimus stagnalis,https://www.wur.nl/upload_mm/8/8/1/cf898e5f-d6bc-47f2-9fc8-4312f53072b9_Dorylaimus%20stagnalis%20cuticula%20met%20lengterichels.jpg,Dorylaimus stagnalis: longitudinal ridges (32-34),Dorylaimus stagnalis: longitudinal ridges (32-34),Hanny van Megen
Dorylaimus stagnalis,https://www.wur.nl/upload_mm/c/e/3/81a2d2ed-bab2-4422-b48b-5df177a12671_Dorylaimus%20stagnalis%20anale%20opening.jpg,Dorylaimus stagnalis: anal region ,Dorylaimus stagnalis: anal region,Hanny van Megen
Dorylaimus stagnalis,https://www.wur.nl/upload_mm/4/a/7/2d1b3cda-64a4-40ae-9d06-ca2031eb27ba_Dorylaimus%20stagnalis%20staartpunt%20omgebogen.jpg,Dorylaimus stagnalis: filiform tail with curved tip,Dorylaimus stagnalis: filiform tail with curved tip,Hanny van Megen
"Epitobrilus steineri (Micoletzky, 1925) Zullini, 2005",,,,
"Epitobrilus steineri (Micoletzky, 1925) Zullini, 2005",https://www.wur.nl/upload_mm/f/1/3/127d73a0-1fa9-4c8b-b35f-45927bdaaacd_Tobrilus%20steineri%20overzicht%20slokdarm.jpg,Epitobrilus steineri: anterior body part ,Epitobrilus steineri: anterior body part,
"Epitobrilus steineri (Micoletzky, 1925) Zullini, 2005",https://www.wur.nl/upload_mm/6/d/d/b732ef38-4535-4130-8357-9e4bb9f642da_Tobrilus%20steineri%20overzicht%20staart.jpg,Epitobrilus steineri: tail region,Epitobrilus steineri: tail region,
"Epitobrilus steineri (Micoletzky, 1925) Zullini, 2005",https://www.wur.nl/upload_mm/c/2/0/262a3907-e94e-49d6-93ff-f87c6fee1f26_Tobrilus%20steineri%20mondholte%20met%20enkele%20tandjes%202.jpg,Epitobrilus steineri: oral cavity with some teeth ,Epitobrilus steineri: oral cavity with some teeth,
"Epitobrilus steineri (Micoletzky, 1925) Zullini, 2005",https://www.wur.nl/upload_mm/5/5/4/13369ef6-3bec-462f-b7a3-d0959e945dca_Tobrilus%20steineri%20amphide%20L.jpg,Epitobrilus steineri: amphid ,Epitobrilus steineri: amphid,
"Epitobrilus steineri (Micoletzky, 1925) Zullini, 2005",https://www.wur.nl/upload_mm/c/5/1/358091c2-4541-4d27-8433-6c9900972ec4_Tobrilus%20steineri%20%20setae%20langer%20dan%20halve%20kopdiameter%20%20male.jpg,Epitobrilus steineri: long cephalic setae (male) ,Epitobrilus steineri: long cephalic setae (male),
"Epitobrilus steineri (Micoletzky, 1925) Zullini, 2005",https://www.wur.nl/upload_mm/2/6/3/b2a57b73-a32f-4b6c-bf07-ac6d583b77e3_Tobrilus%20steineri%20mondholte%20male.jpg,Epitobrilus steineri: oral cavity (male) ,Epitobrilus steineri: oral cavity (male),
"Epitobrilus steineri (Micoletzky, 1925) Zullini, 2005",https://www.wur.nl/upload_mm/7/3/6/bbf121e3-4fd4-4d5c-aaeb-d77ff790a21d_Tobrilus%20steineri%20darmportier%2C%20slokdarmbasis.jpg,Epitobrilus steineri: pharynx-intestine junction,Epitobrilus steineri: pharynx-intestine junction,
"Epitobrilus steineri (Micoletzky, 1925) Zullini, 2005",https://www.wur.nl/upload_mm/7/d/a/765f821a-0919-4332-89ed-7872f892bb77_Tobrilus%20steineri%20cloaca%2C%20gubernaculum%2C%20spicula.jpg,"Epitobrilus steineri: cloaca, gubernaculum & spicula ","Epitobrilus steineri: cloaca, gubernaculum & spicula",
"Epitobrilus steineri (Micoletzky, 1925) Zullini, 2005",https://www.wur.nl/upload_mm/5/b/c/dd9c8caa-8a84-40d6-bd23-d9473004b8c8_Tobrilus%20steineri%20suplementen%201%20en%202.jpg,Epitobrilus steineri: supplements 1 & 2 ,Epitobrilus steineri: supplements 1 & 2,
"Epitobrilus steineri (Micoletzky, 1925) Zullini, 2005",https://www.wur.nl/upload_mm/7/9/7/74f23e1e-0725-4cf6-abe3-82039d7943aa_Tobrilus%20steineri%20suplementen%203-5.jpg,Epitobrilus steineri: supplements 3-5 ,Epitobrilus steineri: supplements 3-5,
"Epitobrilus steineri (Micoletzky, 1925) Zullini, 2005",https://www.wur.nl/upload_mm/2/3/6/a3c5fd87-49dd-478b-971b-38f864a299e0_Tobrilus%20steineri%20suplement%206.jpg,Epitobrilus steineri: supplement 6 ,Epitobrilus steineri: supplement 6,
"Epitobrilus steineri (Micoletzky, 1925) Zullini, 2005",https://www.wur.nl/upload_mm/a/3/3/c662b416-ecde-46bf-921d-92e2ff38ff75_Tobrilus%20steineri%20anale%20opening.jpg,Epitobrilus steineri: anal opening ,Epitobrilus steineri: anal opening,
"Epitobrilus steineri (Micoletzky, 1925) Zullini, 2005",https://www.wur.nl/upload_mm/4/2/2/d6430ae2-36f3-4635-92cb-867ae90c5fe9_Tobrilus%20steineri%20vaginamusculatuur%20sterk%20ontwikkeld%202.jpg,Epitobrilus steineri: well developed vagina muscles ,Epitobrilus steineri: well developed vagina muscles,
"Epitobrilus steineri (Micoletzky, 1925) Zullini, 2005",https://www.wur.nl/upload_mm/d/b/5/69e0cb26-21e5-4086-94ca-509c457552bf_Tobrilus%20steineri%20staartklieren%20aanwezig.jpg,Epitobrilus steineri: 3 caudal glands present ,Epitobrilus steineri: 3 caudal glands present,
"Epitobrilus steineri (Micoletzky, 1925) Zullini, 2005",https://www.wur.nl/upload_mm/b/e/f/7bf9604b-608f-4b37-b5e8-a58b46aae6b4_Tobrilus%20steineri%20vulva%2C%20vagina.jpg,Epitobrilus steineri: vulva & vagina ,Epitobrilus steineri: vulva & vagina,
"Epitobrilus steineri (Micoletzky, 1925) Zullini, 2005",https://www.wur.nl/upload_mm/b/7/2/70f172ff-e154-4bbd-b898-cc82ab7436e1_Tobrilus%20steineri%20ged.%20staart%2C%20setae.jpg,Epitobrilus steineri: tail part with small subterminal supplements ,Epitobrilus steineri: tail part with small subterminal supplements,
"Epitobrilus steineri (Micoletzky, 1925) Zullini, 2005",https://www.wur.nl/upload_mm/5/9/8/3d9b3cb7-e290-4534-9116-816a0813e287_Tobrilus%20steineri%20afvoerbuisje%20op%20staartpunt.jpg,Epitobrilus steineri: tail tip with gland opening ,Epitobrilus steineri: tail tip with gland opening,
Epsilonema,,,,Tineke Vendrig
Epsilonema,https://www.wur.nl/upload_mm/2/3/d/96aa5f2c-0b62-498c-b92b-e1ac0e1cda00_Epsilonema%20overzicht2.jpg,Epsilonema,Epsilonema,Tineke Vendrig
Epsilonema,https://www.wur.nl/upload_mm/1/e/4/af15b759-b24d-469f-9bf4-4870d3ce7574_Epsilonema%20amphiden%201.jpg,Epsilonema: amphids,Epsilonema: amphids,Tineke Vendrig
Epsilonema,https://www.wur.nl/upload_mm/6/3/c/a1315432-aa37-460a-a96f-2b4985a822af_Epsilonema%20amphiden.jpg,Epsilonema: amphids,Epsilonema: amphids,Tineke Vendrig
Epsilonema,https://www.wur.nl/upload_mm/1/2/6/fdc02025-f47d-458b-a88b-2971a7171c88_Epsilonema%20slokdarm%2Csetae.jpg,"Epsilonema: esophagus, setae","Epsilonema: esophagus, setae",Tineke Vendrig
Epsilonema,https://www.wur.nl/upload_mm/2/4/a/2d4e09da-f731-4160-9350-4c74e28c54f7_Epsilonema%20slokdarm.jpg,Epsilonema: esophagus,Epsilonema: esophagus,Tineke Vendrig
Epsilonema,https://www.wur.nl/upload_mm/d/7/4/3ff4fe36-6721-4c9e-a9e2-88fedc607c15_Epsilonema%20setae.jpg,Epsilonema: setae,Epsilonema: setae,Tineke Vendrig
Epsilonema,https://www.wur.nl/upload_mm/2/9/9/81132f95-2f03-4dcf-bc54-ccda1de6aabb_Epsilonema%20cuticula.jpg,Epsilonema: cuticle,Epsilonema: cuticle,Tineke Vendrig
Epsilonema,https://www.wur.nl/upload_mm/e/2/a/64eef8c0-ba2d-4d5e-9851-a05af4fd5d77_Epsilonema%20tail.jpg,Epsilonema: tail,Epsilonema: tail,Tineke Vendrig
"Globodera pallida (Stone, 1973) Behrens, 1975",,,,Hanny van Megen
"Globodera pallida (Stone, 1973) Behrens, 1975",https://www.wur.nl/upload_mm/c/1/f/08b86a8a-c1dc-453e-8d5e-cb9e443caf7d_Globodera%20pallida%20overzicht2.jpg,Globodera pallida: second-stage juvenile body ,Globodera pallida: second-stage juvenile body,Hanny van Megen
"Globodera pallida (Stone, 1973) Behrens, 1975",https://www.wur.nl/upload_mm/1/3/0/5fcecdc5-91c7-484a-b6e5-9e447c0f3ab3_Globodera%20pallida%20stekelknoppen%2C%20ged.%20slokdarm.jpg,Globodera pallida: anterior body part with stylet and part of the pharynx ,Globodera pallida: anterior body part with stylet and part of the pharynx,Hanny van Megen
"Globodera pallida (Stone, 1973) Behrens, 1975",https://www.wur.nl/upload_mm/8/2/5/0592ca66-e6f1-4973-9f1f-82f0e87d2e4e_Globodera%20pallida%20stekelknoppen%20naar%20voren%20gebogen%202.jpg,Globodera pallida: stylet knobs projecting forward ,Globodera pallida: stylet knobs projecting forward,Hanny van Megen
