media_descriptor,copyright_institution,photographer,species,identification_method,lifestage,caption,sex,source,phylum,image_file,genus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/071-T214--Pratylenchus--flakkensis/T214--Pratylenchus--flakkensis/seq0007--214--tail--100x.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/071-T214--Pratylenchus--flakkensis/T214--Pratylenchus--flakkensis/seq0008.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/072-T215--Pratylenchus--flakkensis/T215--Pratylenchus--flakkensis/seq0000.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/072-T215--Pratylenchus--flakkensis/T215--Pratylenchus--flakkensis/seq0001.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/072-T215--Pratylenchus--flakkensis/T215--Pratylenchus--flakkensis/seq0002.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/072-T215--Pratylenchus--flakkensis/T215--Pratylenchus--flakkensis/seq0003.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/072-T215--Pratylenchus--flakkensis/T215--Pratylenchus--flakkensis/seq0004.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/072-T215--Pratylenchus--flakkensis/T215--Pratylenchus--flakkensis/seq0005.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/072-T215--Pratylenchus--flakkensis/T215--Pratylenchus--flakkensis/seq0006.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/072-T215--Pratylenchus--flakkensis/T215--Pratylenchus--flakkensis/seq0007.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/072-T215--Pratylenchus--flakkensis/T215--Pratylenchus--flakkensis/seq0008.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/072-T215--Pratylenchus--flakkensis/T215--Pratylenchus--flakkensis/seq0009.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/072-T215--Pratylenchus--flakkensis/T215--Pratylenchus--flakkensis/seq0010--215--sidefield--100x.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/072-T215--Pratylenchus--flakkensis/T215--Pratylenchus--flakkensis/seq0011.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/072-T215--Pratylenchus--flakkensis/T215--Pratylenchus--flakkensis/seq0012.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/072-T215--Pratylenchus--flakkensis/T215--Pratylenchus--flakkensis/seq0013.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/072-T215--Pratylenchus--flakkensis/T215--Pratylenchus--flakkensis/seq0014.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/072-T215--Pratylenchus--flakkensis/T215--Pratylenchus--flakkensis/seq0015.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/072-T215--Pratylenchus--flakkensis/T215--Pratylenchus--flakkensis/seq0016.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/072-T215--Pratylenchus--flakkensis/T215--Pratylenchus--flakkensis/seq0017.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/072-T215--Pratylenchus--flakkensis/T215--Pratylenchus--flakkensis/seq0018--215--tail--100x.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/073-T216--Pratylenchus--flakkensis/T216--Pratylenchus--flakkensis/seq0000.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/073-T216--Pratylenchus--flakkensis/T216--Pratylenchus--flakkensis/seq0001.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/073-T216--Pratylenchus--flakkensis/T216--Pratylenchus--flakkensis/seq0002.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/073-T216--Pratylenchus--flakkensis/T216--Pratylenchus--flakkensis/seq0003.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/073-T216--Pratylenchus--flakkensis/T216--Pratylenchus--flakkensis/seq0004--216--head--40x.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/073-T216--Pratylenchus--flakkensis/T216--Pratylenchus--flakkensis/seq0005.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/073-T216--Pratylenchus--flakkensis/T216--Pratylenchus--flakkensis/seq0006.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/073-T216--Pratylenchus--flakkensis/T216--Pratylenchus--flakkensis/seq0007--216--tail--100x.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/073-T216--Pratylenchus--flakkensis/T216--Pratylenchus--flakkensis/seq0008.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/073-T216--Pratylenchus--flakkensis/T216--Pratylenchus--flakkensis/seq0009.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/073-T216--Pratylenchus--flakkensis/T216--Pratylenchus--flakkensis/seq0010--216--spermatheca--100x.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/073-T216--Pratylenchus--flakkensis/T216--Pratylenchus--flakkensis/seq0011.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/073-T216--Pratylenchus--flakkensis/T216--Pratylenchus--flakkensis/seq0012.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/073-T216--Pratylenchus--flakkensis/T216--Pratylenchus--flakkensis/seq0013.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/074-T222--Pratylenchus--goodeyi/T222--Pratylenchus--goodeyi/seq0000.jpg,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/074-T222--Pratylenchus--goodeyi/T222--Pratylenchus--goodeyi/seq0001.jpg,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/074-T222--Pratylenchus--goodeyi/T222--Pratylenchus--goodeyi/seq0002.jpg,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/074-T222--Pratylenchus--goodeyi/T222--Pratylenchus--goodeyi/seq0003.jpg,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/074-T222--Pratylenchus--goodeyi/T222--Pratylenchus--goodeyi/seq0004.jpg,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/074-T222--Pratylenchus--goodeyi/T222--Pratylenchus--goodeyi/seq0005.jpg,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/074-T222--Pratylenchus--goodeyi/T222--Pratylenchus--goodeyi/seq0006.jpg,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/074-T222--Pratylenchus--goodeyi/T222--Pratylenchus--goodeyi/seq0007.jpg,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/074-T222--Pratylenchus--goodeyi/T222--Pratylenchus--goodeyi/seq0008.jpg,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/074-T222--Pratylenchus--goodeyi/T222--Pratylenchus--goodeyi/seq0009.jpg,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/074-T222--Pratylenchus--goodeyi/T222--Pratylenchus--goodeyi/seq0010.jpg,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/074-T222--Pratylenchus--goodeyi/T222--Pratylenchus--goodeyi/seq0011.jpg,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/074-T222--Pratylenchus--goodeyi/T222--Pratylenchus--goodeyi/seq0012.jpg,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/074-T222--Pratylenchus--goodeyi/T222--Pratylenchus--goodeyi/seq0013.jpg,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/075-T241--Pratylenchus--flakkensis/T241--Pratylenchus--flakkensis/0000--241--head--100x.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/075-T241--Pratylenchus--flakkensis/T241--Pratylenchus--flakkensis/0001.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/075-T241--Pratylenchus--flakkensis/T241--Pratylenchus--flakkensis/0002.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/075-T241--Pratylenchus--flakkensis/T241--Pratylenchus--flakkensis/0003.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/075-T241--Pratylenchus--flakkensis/T241--Pratylenchus--flakkensis/0004.png,Pratylenchus
Occurrence,,None,Pratylenchus brachyurus,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/049-T162--Pratylenchus--brachyurus/075-T241--Pratylenchus--flakkensis/T241--Pratylenchus--flakkensis/0005.png,Pratylenchus
